order_id,session_id,user_id,order_date,total_amount,discount_amount,payment_method,status
1386,13631,2030,2024-06-19,1947.72,0.0,buy_now_pay_later,cancelled
1387,13638,2031,2024-03-11,254.06,0.0,credit_card,completed
1388,13644,2032,2024-03-09,623.23,0.0,paypal,completed
1389,13647,2032,2024-05-11,883.67,0.0,paypal,completed
1390,13661,2036,2024-01-02,1142.47,21.97,paypal,completed
1391,13677,2040,2024-05-24,523.52,0.0,paypal,completed
1392,13699,2044,2024-06-14,1172.82,7.41,upi,cancelled
1393,13706,2045,2024-05-25,400.51,37.67,paypal,completed
1394,13707,2045,2024-03-19,302.98,0.0,upi,completed
1395,13750,2050,2024-02-23,1926.5,47.77,paypal,completed
1396,13763,2051,2024-02-17,3878.18,0.0,credit_card,completed
1397,13822,2060,2024-06-10,830.77,0.0,buy_now_pay_later,completed
1398,13842,2063,2024-03-07,778.21,8.26,paypal,completed
1399,13843,2063,2024-02-03,2184.96,0.0,upi,completed
1400,13845,2063,2024-02-18,1329.78,0.0,paypal,completed
1401,13864,2066,2024-03-13,737.6,0.0,paypal,completed
1402,13870,2066,2024-02-23,1748.71,49.57,upi,completed
1403,13872,2066,2024-04-16,1708.12,0.0,paypal,completed
1404,13880,2067,2024-02-08,385.95,0.0,buy_now_pay_later,completed
1405,13895,2070,2024-04-26,2653.13,0.0,credit_card,completed
1406,13898,2070,2024-05-09,1555.02,27.23,buy_now_pay_later,completed
1407,13906,2071,2024-04-02,599.67,40.37,upi,returned
1408,13923,2074,2024-01-05,3503.86,38.43,buy_now_pay_later,completed
1409,13934,2075,2024-05-30,255.71,0.0,buy_now_pay_later,completed
1410,13941,2075,2024-06-07,1013.06,0.0,buy_now_pay_later,completed
1411,13953,2077,2024-05-20,2731.96,30.49,debit_card,returned
1412,13983,2084,2024-03-28,763.11,0.0,upi,completed
1413,13990,2085,2024-06-05,1749.29,22.06,paypal,cancelled
1414,14011,2087,2024-06-06,1811.85,0.0,upi,completed
1415,14017,2087,2024-05-02,323.62,27.23,credit_card,completed
1416,14029,2089,2024-05-11,1056.06,0.0,buy_now_pay_later,completed
1417,14032,2090,2024-03-26,225.81,8.07,buy_now_pay_later,completed
1418,14033,2090,2024-06-15,1075.87,0.0,credit_card,completed
1419,14035,2091,2024-06-27,134.07,0.0,upi,completed
1420,14036,2091,2024-01-27,1595.88,0.0,credit_card,completed
1421,14040,2092,2024-04-17,100.8,0.0,buy_now_pay_later,completed
1422,14041,2092,2024-05-09,2859.96,0.0,buy_now_pay_later,completed
1423,14058,2093,2024-03-07,589.8,32.23,upi,completed
1424,14061,2094,2024-04-14,19.25,21.67,buy_now_pay_later,completed
1425,14074,2096,2024-04-02,328.91,32.09,upi,cancelled
1426,14076,2097,2024-05-26,1598.49,0.0,debit_card,completed
1427,14078,2097,2024-03-13,1979.3,0.0,debit_card,completed
1428,14091,2098,2024-06-08,351.65,36.99,debit_card,completed
1429,14112,2100,2024-03-31,406.69,42.86,paypal,completed
1430,14126,2101,2024-05-12,1167.71,49.94,credit_card,completed
1431,14137,2102,2024-05-23,1126.54,0.0,buy_now_pay_later,completed
1432,14149,2103,2024-06-01,163.91,48.3,buy_now_pay_later,completed
1433,14154,2103,2024-04-05,1600.86,5.96,debit_card,completed
1434,14178,2107,2024-06-13,22.54,36.21,debit_card,completed
1435,14182,2108,2024-01-23,367.06,0.0,buy_now_pay_later,returned
1436,14194,2111,2024-04-21,61.38,0.0,paypal,completed
1437,14195,2112,2024-04-22,2306.91,48.07,upi,completed
1438,14196,2112,2024-02-29,1811.74,33.88,debit_card,completed
1439,14211,2114,2024-03-17,1020.03,6.8,debit_card,completed
1440,14215,2114,2024-04-29,486.4,0.0,debit_card,completed
1441,14219,2115,2024-03-15,3255.64,0.0,debit_card,completed
1442,14224,2115,2024-02-12,428.15,10.25,paypal,completed
1443,14234,2116,2024-06-25,1598.11,0.0,credit_card,completed
1444,14250,2119,2024-02-15,2057.96,16.54,upi,completed
1445,14256,2120,2024-02-25,158.21,11.26,credit_card,completed
1446,14267,2123,2024-03-14,2140.18,0.0,debit_card,completed
1447,14268,2123,2024-02-02,944.1,0.0,debit_card,completed
1448,14271,2123,2024-03-05,11.23,34.86,credit_card,completed
1449,14287,2125,2024-04-21,1633.39,8.55,credit_card,completed
1450,14292,2126,2024-05-24,2027.4,0.0,debit_card,completed
1451,14301,2128,2024-03-13,3877.5,0.0,buy_now_pay_later,completed
1452,14307,2128,2024-03-09,419.32,30.81,paypal,completed
1453,14315,2131,2024-05-26,1256.66,41.04,paypal,completed
1454,14324,2132,2024-03-15,1229.79,0.0,debit_card,completed
1455,14326,2132,2024-03-26,2471.82,0.0,upi,completed
1456,14327,2132,2024-05-17,1253.36,0.0,credit_card,completed
1457,14336,2133,2024-06-16,1917.39,0.0,credit_card,returned
1458,14350,2135,2024-02-05,730.71,20.85,debit_card,completed
1459,14351,2135,2024-04-07,566.1,0.0,buy_now_pay_later,completed
1460,14357,2137,2024-03-10,1270.64,0.0,upi,completed
1461,14365,2139,2024-05-24,714.4,0.0,buy_now_pay_later,completed
1462,14369,2139,2024-06-05,5585.94,44.22,buy_now_pay_later,completed
1463,14396,2142,2024-03-27,71.18,27.24,credit_card,completed
1464,14399,2142,2024-01-01,5724.12,41.43,debit_card,completed
1465,14421,2145,2024-05-19,201.11,0.0,buy_now_pay_later,completed
1466,14422,2145,2024-05-04,4860.72,0.0,buy_now_pay_later,completed
1467,14425,2145,2024-02-26,453.73,0.0,credit_card,completed
1468,14435,2147,2024-03-16,549.77,15.94,paypal,completed
1469,14452,2148,2024-05-22,67.54,35.65,paypal,returned
1470,14468,2149,2024-03-26,419.62,0.0,paypal,completed
1471,14471,2150,2024-01-26,392.72,0.0,buy_now_pay_later,completed
1472,14473,2151,2024-01-09,455.5,0.0,upi,completed
1473,14495,2155,2024-01-26,1688.32,40.51,paypal,completed
1474,14496,2155,2024-05-17,309.95,34.98,debit_card,completed
1475,14533,2160,2024-02-12,1266.03,29.1,credit_card,completed
1476,14544,2161,2024-03-22,619.7,47.28,debit_card,completed
1477,14553,2163,2024-05-04,199.0,0.0,paypal,completed
1478,14572,2165,2024-04-15,135.87,11.31,paypal,completed
1479,14579,2166,2024-04-26,241.46,29.32,buy_now_pay_later,returned
1480,14582,2166,2024-06-06,1153.63,0.0,credit_card,completed
1481,14584,2166,2024-04-20,2476.37,0.0,debit_card,completed
1482,14590,2167,2024-03-06,149.0,23.14,upi,completed
1483,14593,2168,2024-01-31,1535.07,0.0,buy_now_pay_later,completed
1484,14594,2169,2024-02-18,808.96,0.0,debit_card,completed
1485,14595,2169,2024-01-19,1380.48,0.0,credit_card,completed
1486,14603,2170,2024-03-23,1154.04,13.31,debit_card,completed
1487,14619,2173,2024-06-30,1249.28,0.0,credit_card,completed
1488,14639,2176,2024-02-08,2588.44,0.0,credit_card,completed
1489,14643,2177,2024-03-21,1214.6,0.0,debit_card,completed
1490,14650,2179,2024-05-20,1436.69,44.25,buy_now_pay_later,completed
1491,14652,2179,2024-06-30,701.64,0.0,credit_card,completed
1492,14672,2180,2024-06-07,1520.37,23.45,paypal,completed
1493,14694,2183,2024-03-31,817.96,30.43,buy_now_pay_later,completed
1494,14697,2183,2024-04-10,323.18,0.0,debit_card,completed
1495,14717,2185,2024-04-25,360.81,0.0,buy_now_pay_later,completed
1496,14745,2188,2024-03-21,605.67,0.0,buy_now_pay_later,completed
1497,14748,2188,2024-02-26,306.11,33.97,debit_card,cancelled
1498,14750,2189,2024-05-13,231.43,36.11,paypal,completed
1499,14755,2189,2024-04-05,4399.54,0.0,credit_card,completed
1500,14761,2190,2024-06-28,125.73,47.45,upi,completed
1501,14766,2190,2024-05-13,1146.28,0.0,debit_card,completed
1502,14770,2190,2024-04-15,1444.04,0.0,credit_card,completed
1503,14777,2192,2024-01-03,418.16,0.0,paypal,completed
1504,14778,2192,2024-05-25,706.76,0.0,credit_card,completed
1505,14783,2194,2024-05-05,443.1,7.16,buy_now_pay_later,completed
1506,14787,2195,2024-06-26,665.08,47.21,upi,completed
1507,14804,2198,2024-03-18,948.45,8.45,upi,completed
1508,14805,2198,2024-03-24,1153.17,0.0,buy_now_pay_later,completed
1509,14819,2199,2024-04-27,140.94,44.31,credit_card,completed
1510,14842,2202,2024-03-06,150.6,0.0,upi,completed
1511,14844,2202,2024-06-04,1018.82,0.0,paypal,completed
1512,14845,2203,2024-01-25,3847.38,0.0,credit_card,completed
1513,14857,2204,2024-01-11,257.35,8.81,debit_card,completed
1514,14858,2204,2024-01-31,799.99,0.0,upi,returned
1515,14861,2205,2024-04-11,1778.38,28.92,credit_card,completed
1516,14865,2205,2024-03-14,596.46,26.21,debit_card,completed
1517,14880,2207,2024-03-01,118.54,0.0,credit_card,completed
1518,14885,2209,2024-04-17,57.76,0.0,credit_card,returned
1519,14902,2211,2024-02-03,263.48,6.06,upi,completed
1520,14910,2212,2024-04-26,103.9,43.61,upi,completed
1521,14913,2213,2024-03-30,624.84,42.48,upi,completed
1522,14939,2219,2024-01-05,1495.58,0.0,credit_card,completed
1523,14947,2220,2024-04-03,1586.14,0.0,credit_card,completed
1524,14950,2220,2024-01-06,2420.81,13.75,buy_now_pay_later,completed
1525,14958,2220,2024-06-18,2933.13,14.09,buy_now_pay_later,returned
1526,14961,2220,2024-02-24,2570.33,13.37,credit_card,completed
1527,14963,2221,2024-04-03,3103.55,0.0,credit_card,completed
1528,14980,2223,2024-06-30,130.29,0.0,paypal,returned
1529,14985,2223,2024-04-12,1204.51,21.77,buy_now_pay_later,completed
1530,15000,2227,2024-05-30,1953.08,20.43,paypal,completed
1531,15003,2228,2024-01-22,348.27,0.0,paypal,cancelled
1532,15018,2229,2024-05-20,1285.09,0.0,paypal,completed
1533,15062,2234,2024-03-07,441.48,0.0,debit_card,completed
1534,15067,2234,2024-02-02,1599.84,44.24,credit_card,completed
1535,15069,2234,2024-03-12,940.72,16.3,paypal,completed
1536,15098,2236,2024-01-08,332.64,0.0,paypal,completed
1537,15114,2239,2024-02-26,1835.6,41.92,paypal,completed
1538,15118,2240,2024-04-14,478.11,0.0,credit_card,returned
1539,15126,2242,2024-04-11,2534.4,0.0,upi,completed
1540,15145,2246,2024-03-27,1127.66,12.39,buy_now_pay_later,completed
1541,15152,2246,2024-04-06,1097.53,42.72,paypal,completed
1542,15157,2247,2024-05-01,1.0,44.11,paypal,completed
1543,15168,2249,2024-01-03,1310.51,25.19,debit_card,completed
1544,15176,2249,2024-04-05,3862.62,0.0,buy_now_pay_later,completed
1545,15187,2250,2024-05-13,1147.83,0.0,buy_now_pay_later,completed
1546,15195,2251,2024-01-22,2465.82,42.03,paypal,completed
1547,15196,2251,2024-04-27,1668.78,17.18,debit_card,completed
1548,15202,2251,2024-01-23,60.57,0.0,paypal,completed
1549,15207,2252,2024-04-25,717.37,0.0,credit_card,returned
1550,15214,2252,2024-04-30,1064.15,31.52,credit_card,returned
1551,15222,2252,2024-02-22,1168.96,0.0,buy_now_pay_later,completed
1552,15228,2253,2024-02-21,1477.38,13.86,debit_card,cancelled
1553,15234,2254,2024-06-12,1751.5,23.2,debit_card,completed
1554,15254,2258,2024-05-27,2527.33,0.0,paypal,completed
1555,15255,2258,2024-01-18,349.93,49.36,buy_now_pay_later,completed
1556,15266,2259,2024-04-09,2984.87,8.24,debit_card,completed
1557,15274,2259,2024-06-29,580.49,0.0,credit_card,completed
1558,15279,2260,2024-01-27,411.4,0.0,paypal,completed
1559,15284,2260,2024-04-27,824.31,0.0,upi,completed
1560,15290,2262,2024-06-16,1220.7,0.0,buy_now_pay_later,returned
1561,15300,2264,2024-01-31,1209.9,0.0,buy_now_pay_later,completed
1562,15301,2264,2024-02-06,1917.85,0.0,upi,completed
1563,15305,2265,2024-01-21,751.24,16.23,paypal,completed
1564,15312,2265,2024-06-14,210.32,49.73,debit_card,completed
1565,15321,2267,2024-06-14,340.21,0.0,upi,completed
1566,15335,2268,2024-06-04,1135.04,36.1,credit_card,completed
1567,15345,2270,2024-02-08,396.63,34.45,debit_card,completed
1568,15367,2273,2024-05-19,359.43,0.0,paypal,completed
1569,15393,2276,2024-02-18,3159.18,45.03,paypal,completed
1570,15426,2281,2024-03-09,636.93,48.31,debit_card,completed
1571,15433,2283,2024-04-12,2068.31,0.0,credit_card,completed
1572,15448,2284,2024-05-12,474.72,0.0,credit_card,completed
1573,15455,2285,2024-06-25,117.27,21.89,paypal,completed
1574,15469,2288,2024-01-18,1604.41,16.45,credit_card,completed
1575,15479,2289,2024-06-11,771.5,43.92,upi,completed
1576,15480,2289,2024-04-05,180.13,7.95,debit_card,completed
1577,15492,2291,2024-04-11,623.14,37.58,upi,completed
1578,15505,2292,2024-06-13,1220.02,0.0,credit_card,completed
1579,15507,2292,2024-03-18,2299.54,0.0,debit_card,completed
1580,15508,2292,2024-03-02,336.84,8.6,upi,completed
1581,15509,2292,2024-04-10,2345.49,19.8,upi,completed
1582,15525,2294,2024-05-24,42.97,0.0,buy_now_pay_later,completed
1583,15531,2295,2024-03-31,1597.98,0.0,upi,completed
1584,15532,2296,2024-02-05,469.65,29.42,credit_card,completed
1585,15539,2297,2024-06-01,3160.1,0.0,upi,completed
1586,15557,2298,2024-05-04,346.07,0.0,buy_now_pay_later,completed
1587,15568,2299,2024-01-16,1013.93,18.71,buy_now_pay_later,completed
1588,15578,2300,2024-03-31,1689.44,26.65,paypal,returned
1589,15580,2300,2024-05-20,3345.6,0.0,buy_now_pay_later,completed
1590,15581,2300,2024-06-13,352.95,13.67,debit_card,completed
1591,15582,2300,2024-03-17,741.25,12.34,debit_card,completed
1592,15584,2300,2024-03-04,1136.22,0.0,credit_card,completed
1593,15594,2303,2024-04-18,1791.44,29.88,debit_card,returned
1594,15602,2305,2024-04-10,704.88,0.0,buy_now_pay_later,completed
1595,15612,2307,2024-03-16,321.62,0.0,buy_now_pay_later,completed
1596,15627,2307,2024-01-15,557.6,0.0,credit_card,completed
1597,15628,2307,2024-04-14,409.46,0.0,buy_now_pay_later,completed
1598,15634,2309,2024-04-01,2067.23,27.82,debit_card,completed
1599,15637,2309,2024-05-30,1010.08,16.99,credit_card,cancelled
1600,15652,2311,2024-04-06,755.01,27.58,credit_card,completed
1601,15658,2311,2024-04-03,3928.95,28.59,debit_card,completed
1602,15677,2313,2024-02-12,1009.53,0.0,paypal,completed
1603,15678,2313,2024-04-18,106.94,0.0,credit_card,completed
1604,15697,2316,2024-05-08,346.82,33.02,credit_card,completed
1605,15718,2320,2024-01-23,2005.32,0.0,upi,completed
1606,15753,2326,2024-06-10,1825.93,0.0,debit_card,completed
1607,15758,2326,2024-03-24,605.85,0.0,paypal,completed
1608,15761,2326,2024-05-24,612.85,31.54,credit_card,completed
1609,15766,2327,2024-06-13,357.43,0.0,buy_now_pay_later,returned
1610,15776,2328,2024-04-23,406.4,25.06,upi,returned
1611,15804,2332,2024-04-21,308.94,0.0,paypal,completed
1612,15826,2336,2024-06-03,363.43,0.0,debit_card,completed
1613,15827,2336,2024-02-07,1819.59,0.0,credit_card,completed
1614,15862,2343,2024-01-06,58.72,0.0,upi,completed
1615,15867,2344,2024-01-28,332.3,10.31,paypal,completed
1616,15870,2345,2024-05-01,87.47,6.98,buy_now_pay_later,completed
1617,15871,2345,2024-04-24,212.41,46.12,paypal,completed
1618,15877,2345,2024-04-14,2014.65,9.69,upi,completed
1619,15892,2348,2024-01-29,3771.32,0.0,credit_card,completed
1620,15899,2349,2024-01-09,637.97,47.8,credit_card,completed
1621,15963,2358,2024-01-21,1830.9,44.45,paypal,completed
1622,15969,2358,2024-04-25,1268.61,43.62,upi,completed
1623,15972,2358,2024-04-13,275.64,46.38,paypal,completed
1624,15997,2361,2024-04-13,303.48,35.01,credit_card,completed
1625,16005,2363,2024-01-26,496.72,0.0,upi,completed
1626,16036,2367,2024-04-16,147.35,0.0,paypal,completed
1627,16037,2367,2024-04-30,2134.3,0.0,paypal,completed
1628,16041,2367,2024-06-02,1986.12,0.0,credit_card,completed
1629,16069,2374,2024-03-25,576.93,16.78,debit_card,completed
1630,16071,2374,2024-06-05,224.72,26.86,credit_card,completed
1631,16072,2374,2024-04-18,668.51,20.2,buy_now_pay_later,completed
1632,16079,2375,2024-04-05,339.01,0.0,credit_card,completed
1633,16080,2375,2024-06-13,2499.1,0.0,credit_card,completed
1634,16081,2376,2024-04-18,598.46,24.67,paypal,completed
1635,16084,2376,2024-02-18,1901.69,40.71,buy_now_pay_later,completed
1636,16086,2376,2024-02-09,540.79,20.85,buy_now_pay_later,returned
1637,16101,2378,2024-02-22,1626.68,0.0,buy_now_pay_later,completed
1638,16105,2378,2024-04-25,1095.97,0.0,credit_card,completed
1639,16114,2379,2024-05-26,145.23,0.0,upi,returned
1640,16118,2379,2024-01-25,1015.41,0.0,upi,completed
1641,16121,2380,2024-04-30,241.13,20.43,upi,completed
1642,16131,2380,2024-06-21,3025.24,0.0,paypal,completed
1643,16138,2382,2024-01-27,1174.5,0.0,debit_card,completed
1644,16152,2384,2024-03-31,448.2,0.0,paypal,completed
1645,16155,2385,2024-06-02,771.96,0.0,paypal,completed
1646,16158,2386,2024-01-10,336.78,15.68,credit_card,completed
1647,16167,2387,2024-06-10,1948.93,0.0,paypal,completed
1648,16172,2388,2024-01-09,1443.8,13.94,upi,completed
1649,16185,2391,2024-03-20,1989.96,0.0,buy_now_pay_later,completed
1650,16193,2392,2024-05-23,1945.21,22.44,paypal,completed
1651,16204,2393,2024-01-28,1973.93,5.32,paypal,returned
1652,16206,2393,2024-05-09,1694.46,0.0,buy_now_pay_later,completed
1653,16211,2393,2024-01-09,1001.95,39.75,upi,completed
1654,16214,2393,2024-05-09,1480.94,15.61,buy_now_pay_later,returned
1655,16217,2393,2024-06-01,362.86,0.0,buy_now_pay_later,completed
1656,16218,2393,2024-06-06,151.52,42.52,paypal,cancelled
1657,16219,2394,2024-03-27,56.33,0.0,credit_card,completed
1658,16220,2394,2024-01-10,2800.63,39.45,paypal,completed
1659,16223,2395,2024-05-02,3479.7,0.0,buy_now_pay_later,completed
1660,16224,2395,2024-01-13,1519.39,0.0,paypal,completed
1661,16227,2395,2024-05-14,6645.01,0.0,credit_card,completed
1662,16228,2395,2024-05-16,456.33,0.0,upi,completed
1663,16237,2396,2024-01-11,355.93,0.0,paypal,completed
1664,16242,2396,2024-03-03,3617.54,49.7,buy_now_pay_later,completed
1665,16243,2396,2024-02-29,404.49,0.0,paypal,completed
1666,16247,2397,2024-02-22,682.38,39.94,credit_card,completed
1667,16249,2397,2024-06-15,1438.39,20.52,credit_card,completed
1668,16256,2398,2024-05-01,4554.06,0.0,paypal,returned
1669,16271,2399,2024-06-17,1613.02,33.35,debit_card,completed
1670,16279,2401,2024-02-24,1330.57,18.63,paypal,completed
1671,16281,2402,2024-03-26,2487.03,0.0,upi,returned
1672,16283,2402,2024-04-20,588.72,17.98,credit_card,completed
1673,16292,2402,2024-01-26,2620.29,0.0,buy_now_pay_later,completed
1674,16311,2406,2024-04-01,1276.75,0.0,credit_card,completed
1675,16319,2407,2024-04-22,441.43,24.09,buy_now_pay_later,cancelled
1676,16325,2407,2024-03-07,2267.0,0.0,debit_card,completed
1677,16338,2409,2024-03-31,402.6,0.0,upi,completed
1678,16342,2409,2024-02-17,1536.36,0.0,debit_card,completed
1679,16348,2409,2024-03-13,126.6,0.0,paypal,completed
1680,16359,2410,2024-01-18,5241.98,13.41,buy_now_pay_later,completed
1681,16365,2411,2024-01-26,1313.79,0.0,buy_now_pay_later,completed
1682,16367,2411,2024-01-21,539.95,0.0,buy_now_pay_later,completed
1683,16391,2414,2024-03-04,1315.46,0.0,buy_now_pay_later,completed
1684,16403,2416,2024-04-15,478.01,29.53,upi,returned
1685,16404,2416,2024-03-26,4065.52,42.52,credit_card,completed
1686,16412,2418,2024-02-06,3320.9,0.0,buy_now_pay_later,completed
1687,16421,2419,2024-06-26,240.01,0.0,paypal,completed
1688,16426,2419,2024-02-08,2743.54,41.1,buy_now_pay_later,completed
1689,16430,2420,2024-06-21,1700.8,27.66,paypal,completed
1690,16474,2428,2024-05-11,1115.83,48.09,credit_card,completed
1691,16484,2429,2024-06-16,329.46,17.26,buy_now_pay_later,completed
1692,16488,2431,2024-01-13,600.01,38.45,buy_now_pay_later,completed
1693,16499,2432,2024-05-22,218.46,6.81,upi,cancelled
1694,16535,2437,2024-06-08,340.68,0.0,paypal,completed
1695,16539,2438,2024-02-04,331.14,0.0,buy_now_pay_later,completed
1696,16540,2438,2024-03-01,1156.44,0.0,buy_now_pay_later,completed
1697,16541,2438,2024-06-08,1663.79,0.0,upi,completed
1698,16544,2439,2024-04-23,755.23,0.0,credit_card,completed
1699,16558,2440,2024-03-16,678.84,0.0,paypal,completed
1700,16571,2442,2024-05-19,1060.57,0.0,buy_now_pay_later,completed
1701,16603,2445,2024-05-20,1404.84,15.52,debit_card,completed
1702,16607,2445,2024-01-09,1364.36,37.2,upi,completed
1703,16608,2445,2024-06-13,1167.22,21.31,buy_now_pay_later,completed
1704,16612,2445,2024-06-20,3737.03,24.61,upi,completed
1705,16660,2453,2024-03-25,1295.89,34.83,upi,completed
1706,16671,2455,2024-02-07,1013.43,0.0,credit_card,completed
1707,16675,2456,2024-04-27,245.64,0.0,buy_now_pay_later,completed
1708,16705,2460,2024-05-27,4820.46,0.0,credit_card,completed
1709,16707,2460,2024-01-28,1824.48,24.53,upi,returned
1710,16709,2460,2024-03-24,221.04,36.16,credit_card,returned
1711,16721,2462,2024-05-08,2321.62,39.98,paypal,completed
1712,16722,2462,2024-03-03,1261.15,0.0,upi,completed
1713,16739,2464,2024-03-21,3121.62,0.0,debit_card,returned
1714,16789,2475,2024-02-12,1910.71,0.0,debit_card,completed
1715,16794,2476,2024-04-26,2601.42,45.26,buy_now_pay_later,completed
1716,16815,2479,2024-06-14,1513.52,18.76,upi,returned
1717,16819,2479,2024-02-13,598.92,0.0,paypal,completed
1718,16820,2480,2024-02-07,835.04,46.6,credit_card,completed
