session_id,user_id,session_date,session_hour,device_type,channel,landing_page
5478,806,2024-01-10,18,desktop,paid_search,/home
5479,807,2024-01-29,20,mobile,organic_search,/category/smartphones
5480,807,2024-06-29,11,desktop,social_media,/new-arrivals
5481,807,2024-02-23,10,mobile,paid_search,/home
5482,808,2024-01-27,8,mobile,email,/sale
5483,808,2024-02-08,21,desktop,direct,/sale
5484,808,2024-01-20,9,desktop,social_media,/sale
5485,809,2024-04-09,7,mobile,paid_search,/sale
5486,810,2024-01-15,9,desktop,email,/new-arrivals
5487,811,2024-04-13,18,mobile,organic_search,/home
5488,811,2024-03-05,20,mobile,email,/deals
5489,811,2024-06-14,19,mobile,paid_search,/deals
5490,811,2024-03-14,15,desktop,paid_search,/category/headphones
5491,812,2024-04-23,23,mobile,social_media,/deals
5492,812,2024-03-29,5,mobile,social_media,/category/headphones
5493,812,2024-03-22,20,desktop,social_media,/category/headphones
5494,812,2024-02-02,13,tablet,organic_search,/category/laptops
5495,812,2024-06-08,13,mobile,organic_search,/home
5496,812,2024-05-24,8,mobile,email,/deals
5497,813,2024-04-10,2,desktop,social_media,/deals
5498,813,2024-04-10,11,desktop,email,/category/smartphones
5499,813,2024-01-24,9,desktop,social_media,/sale
5500,813,2024-03-20,14,desktop,referral,/category/laptops
5501,813,2024-03-26,8,mobile,organic_search,/category/headphones
5502,813,2024-04-26,8,mobile,direct,/category/smartphones
5503,814,2024-05-10,20,tablet,organic_search,/category/headphones
5504,814,2024-04-22,21,desktop,paid_search,/deals
5505,814,2024-05-30,22,mobile,organic_search,/new-arrivals
5506,814,2024-02-16,17,mobile,organic_search,/category/laptops
5507,814,2024-04-28,18,mobile,direct,/category/laptops
5508,815,2024-06-23,19,mobile,paid_search,/category/laptops
5509,815,2024-06-25,16,desktop,paid_search,/category/laptops
5510,815,2024-06-09,11,desktop,organic_search,/category/smartphones
5511,815,2024-05-24,8,desktop,paid_search,/sale
5512,815,2024-02-28,10,desktop,organic_search,/home
5513,815,2024-02-28,19,desktop,social_media,/sale
5514,815,2024-03-04,17,desktop,social_media,/category/headphones
5515,815,2024-04-04,13,desktop,organic_search,/deals
5516,815,2024-06-16,2,desktop,email,/new-arrivals
5517,815,2024-05-12,10,desktop,referral,/deals
5518,815,2024-05-24,17,desktop,referral,/new-arrivals
5519,816,2024-03-17,14,desktop,organic_search,/sale
5520,816,2024-02-29,13,mobile,social_media,/home
5521,816,2024-06-03,11,tablet,organic_search,/sale
5522,816,2024-03-04,16,mobile,organic_search,/deals
5523,816,2024-01-23,22,desktop,organic_search,/deals
5524,816,2024-05-15,21,desktop,email,/home
5525,816,2024-06-13,2,desktop,organic_search,/new-arrivals
5526,817,2024-02-13,13,desktop,organic_search,/home
5527,817,2024-01-10,11,desktop,social_media,/category/smartphones
5528,817,2024-05-22,14,mobile,organic_search,/category/headphones
5529,817,2024-06-13,16,desktop,social_media,/deals
5530,817,2024-03-24,9,mobile,organic_search,/sale
5531,817,2024-03-04,18,desktop,organic_search,/new-arrivals
5532,817,2024-05-10,13,mobile,direct,/category/headphones
5533,817,2024-05-02,23,desktop,organic_search,/category/smartphones
5534,817,2024-05-11,2,desktop,social_media,/sale
5535,817,2024-03-09,9,mobile,organic_search,/category/headphones
5536,817,2024-01-26,17,mobile,paid_search,/category/laptops
5537,817,2024-04-12,17,mobile,email,/sale
5538,817,2024-01-23,15,mobile,paid_search,/category/smartphones
5539,817,2024-02-18,22,mobile,paid_search,/category/laptops
5540,817,2024-01-20,12,desktop,email,/category/laptops
5541,817,2024-03-17,12,tablet,paid_search,/deals
5542,817,2024-06-05,21,desktop,organic_search,/category/headphones
5543,817,2024-06-15,14,mobile,referral,/home
5544,817,2024-05-28,11,desktop,social_media,/category/headphones
5545,817,2024-05-28,17,mobile,social_media,/category/headphones
5546,818,2024-05-09,16,desktop,email,/category/smartphones
5547,818,2024-05-08,11,desktop,social_media,/category/headphones
5548,818,2024-01-09,10,desktop,paid_search,/category/laptops
5549,819,2024-01-04,12,mobile,direct,/new-arrivals
5550,819,2024-02-24,6,tablet,organic_search,/category/smartphones
5551,819,2024-05-12,22,tablet,paid_search,/home
5552,820,2024-02-01,9,mobile,organic_search,/category/smartphones
5553,820,2024-03-25,9,mobile,social_media,/category/headphones
5554,820,2024-05-04,16,desktop,email,/deals
5555,820,2024-05-19,17,mobile,paid_search,/category/headphones
5556,820,2024-04-22,18,mobile,direct,/home
5557,820,2024-03-03,12,desktop,organic_search,/category/headphones
5558,821,2024-04-28,20,mobile,social_media,/deals
5559,821,2024-06-27,15,mobile,referral,/deals
5560,821,2024-06-21,13,desktop,organic_search,/category/laptops
5561,821,2024-02-17,19,mobile,organic_search,/sale
5562,821,2024-04-30,10,desktop,social_media,/home
5563,821,2024-05-19,20,mobile,paid_search,/deals
5564,821,2024-05-26,14,desktop,email,/deals
5565,822,2024-03-08,21,tablet,organic_search,/sale
5566,822,2024-01-14,9,tablet,paid_search,/deals
5567,822,2024-01-02,21,desktop,social_media,/deals
5568,822,2024-03-13,17,desktop,organic_search,/sale
5569,822,2024-05-25,16,desktop,email,/category/headphones
5570,822,2024-01-22,12,desktop,organic_search,/category/laptops
5571,823,2024-05-09,22,mobile,organic_search,/home
5572,823,2024-05-09,13,mobile,direct,/new-arrivals
5573,823,2024-04-25,14,mobile,paid_search,/home
5574,823,2024-04-26,18,desktop,paid_search,/deals
5575,823,2024-03-04,10,desktop,social_media,/category/laptops
5576,823,2024-01-01,10,desktop,organic_search,/home
5577,824,2024-03-12,18,desktop,email,/new-arrivals
5578,824,2024-06-17,8,desktop,organic_search,/new-arrivals
5579,824,2024-05-17,19,desktop,email,/home
5580,824,2024-04-05,16,mobile,direct,/category/headphones
5581,825,2024-04-04,14,desktop,direct,/new-arrivals
5582,825,2024-06-16,9,desktop,organic_search,/home
5583,825,2024-01-07,18,mobile,paid_search,/category/smartphones
5584,825,2024-05-21,19,mobile,direct,/deals
5585,825,2024-04-26,14,desktop,organic_search,/home
5586,825,2024-02-11,12,mobile,direct,/category/smartphones
5587,825,2024-06-13,10,mobile,social_media,/deals
5588,825,2024-05-28,18,mobile,paid_search,/sale
5589,825,2024-02-12,16,mobile,social_media,/sale
5590,825,2024-05-15,9,desktop,email,/sale
5591,826,2024-04-26,19,mobile,social_media,/deals
5592,826,2024-05-12,20,desktop,organic_search,/home
5593,826,2024-04-11,5,desktop,organic_search,/home
5594,826,2024-01-27,18,mobile,organic_search,/home
5595,826,2024-06-28,20,desktop,direct,/category/laptops
5596,826,2024-05-02,23,mobile,direct,/category/smartphones
5597,826,2024-02-15,10,desktop,paid_search,/new-arrivals
5598,826,2024-05-23,12,desktop,paid_search,/new-arrivals
5599,826,2024-01-12,22,tablet,organic_search,/home
5600,826,2024-03-31,7,tablet,paid_search,/home
5601,826,2024-04-02,14,tablet,direct,/deals
5602,826,2024-03-29,14,desktop,organic_search,/new-arrivals
5603,826,2024-01-29,16,tablet,email,/category/smartphones
5604,826,2024-05-26,11,mobile,paid_search,/new-arrivals
5605,826,2024-02-27,21,desktop,organic_search,/deals
5606,826,2024-03-06,10,mobile,paid_search,/deals
5607,826,2024-02-25,16,mobile,organic_search,/new-arrivals
5608,826,2024-03-09,14,desktop,organic_search,/sale
5609,826,2024-06-30,10,mobile,paid_search,/deals
5610,827,2024-01-08,9,mobile,organic_search,/deals
5611,828,2024-03-22,22,mobile,direct,/category/headphones
5612,828,2024-04-25,15,mobile,email,/category/smartphones
5613,828,2024-02-28,16,mobile,social_media,/category/smartphones
5614,828,2024-05-14,18,mobile,organic_search,/category/headphones
5615,828,2024-02-18,6,tablet,paid_search,/home
5616,828,2024-02-23,17,desktop,email,/home
5617,828,2024-06-24,8,mobile,paid_search,/deals
5618,828,2024-06-24,18,mobile,referral,/home
5619,828,2024-01-26,8,mobile,paid_search,/deals
5620,828,2024-02-02,19,desktop,paid_search,/sale
5621,828,2024-02-14,17,mobile,email,/category/headphones
5622,828,2024-04-14,12,mobile,social_media,/new-arrivals
5623,828,2024-01-12,11,mobile,organic_search,/category/headphones
5624,828,2024-02-23,8,mobile,email,/category/laptops
5625,828,2024-01-12,21,mobile,organic_search,/category/headphones
5626,828,2024-03-11,7,mobile,social_media,/sale
5627,828,2024-01-08,13,mobile,organic_search,/category/laptops
5628,828,2024-06-13,10,mobile,paid_search,/category/smartphones
5629,828,2024-05-30,23,desktop,organic_search,/category/smartphones
5630,828,2024-02-14,15,desktop,social_media,/new-arrivals
5631,829,2024-06-18,8,mobile,email,/category/laptops
5632,829,2024-05-03,17,desktop,referral,/deals
5633,829,2024-02-16,23,tablet,referral,/home
5634,829,2024-05-26,16,mobile,organic_search,/category/smartphones
5635,829,2024-05-14,13,mobile,social_media,/category/headphones
5636,829,2024-01-02,10,desktop,paid_search,/new-arrivals
5637,829,2024-01-13,7,mobile,direct,/new-arrivals
5638,829,2024-04-02,9,mobile,social_media,/category/smartphones
5639,830,2024-02-21,15,mobile,email,/category/laptops
5640,830,2024-02-03,18,mobile,organic_search,/category/laptops
5641,830,2024-04-06,20,desktop,referral,/deals
5642,830,2024-04-23,19,mobile,social_media,/category/smartphones
5643,831,2024-05-16,7,mobile,referral,/category/headphones
5644,831,2024-04-08,18,mobile,referral,/deals
5645,831,2024-06-22,15,desktop,organic_search,/category/smartphones
5646,831,2024-05-11,13,tablet,organic_search,/category/smartphones
5647,831,2024-05-22,15,tablet,direct,/category/headphones
5648,831,2024-01-22,0,tablet,paid_search,/category/laptops
5649,832,2024-02-13,5,mobile,direct,/category/smartphones
5650,833,2024-03-04,14,desktop,paid_search,/sale
5651,834,2024-05-26,9,tablet,organic_search,/category/laptops
5652,834,2024-04-27,15,desktop,referral,/category/headphones
5653,834,2024-01-14,11,tablet,organic_search,/sale
5654,834,2024-05-31,21,mobile,social_media,/deals
5655,834,2024-02-13,22,mobile,direct,/deals
5656,834,2024-01-12,23,mobile,social_media,/home
5657,834,2024-04-20,21,mobile,referral,/deals
5658,834,2024-03-25,23,desktop,social_media,/category/headphones
5659,834,2024-05-17,17,desktop,paid_search,/deals
5660,834,2024-02-28,22,desktop,referral,/category/laptops
5661,834,2024-02-15,16,tablet,social_media,/category/smartphones
5662,834,2024-03-18,19,desktop,organic_search,/category/headphones
5663,834,2024-02-04,8,desktop,paid_search,/home
5664,834,2024-02-16,17,desktop,referral,/sale
5665,835,2024-03-26,21,desktop,organic_search,/new-arrivals
5666,836,2024-05-01,14,mobile,organic_search,/sale
5667,836,2024-01-03,9,mobile,direct,/sale
5668,837,2024-01-27,14,desktop,email,/sale
5669,837,2024-06-11,17,desktop,social_media,/deals
5670,838,2024-01-23,18,desktop,social_media,/home
5671,838,2024-02-13,14,desktop,referral,/home
5672,838,2024-05-15,9,mobile,organic_search,/home
5673,838,2024-04-18,21,desktop,referral,/sale
5674,838,2024-04-10,18,desktop,paid_search,/deals
5675,838,2024-04-03,10,desktop,organic_search,/category/smartphones
5676,838,2024-01-14,19,desktop,social_media,/deals
5677,838,2024-05-03,11,desktop,organic_search,/category/laptops
5678,838,2024-04-10,11,mobile,paid_search,/deals
5679,838,2024-06-06,20,desktop,organic_search,/new-arrivals
5680,838,2024-01-11,20,tablet,paid_search,/home
5681,838,2024-04-20,12,mobile,organic_search,/category/headphones
5682,839,2024-01-04,0,desktop,direct,/deals
5683,839,2024-03-05,9,tablet,email,/category/headphones
5684,839,2024-03-02,21,mobile,direct,/home
5685,839,2024-03-29,21,mobile,paid_search,/category/smartphones
5686,839,2024-04-18,13,desktop,social_media,/category/smartphones
5687,839,2024-04-28,11,tablet,social_media,/deals
5688,840,2024-04-23,11,desktop,direct,/sale
5689,840,2024-02-05,21,mobile,direct,/home
5690,841,2024-05-06,11,mobile,direct,/category/laptops
5691,841,2024-03-15,14,desktop,organic_search,/category/headphones
5692,841,2024-06-03,17,mobile,social_media,/new-arrivals
5693,841,2024-03-22,9,mobile,social_media,/home
5694,841,2024-01-08,10,mobile,email,/sale
5695,841,2024-01-17,11,mobile,organic_search,/category/headphones
5696,841,2024-03-04,16,desktop,paid_search,/deals
5697,842,2024-06-17,19,mobile,paid_search,/sale
5698,842,2024-06-26,15,desktop,paid_search,/category/laptops
5699,842,2024-03-31,8,desktop,direct,/category/smartphones
5700,842,2024-03-25,13,desktop,social_media,/new-arrivals
5701,842,2024-02-19,8,desktop,email,/new-arrivals
5702,842,2024-01-16,6,desktop,paid_search,/deals
5703,842,2024-05-14,15,mobile,email,/category/laptops
5704,842,2024-03-27,22,mobile,referral,/home
5705,842,2024-05-31,19,mobile,organic_search,/deals
5706,842,2024-06-04,18,desktop,paid_search,/category/headphones
5707,842,2024-01-12,17,mobile,organic_search,/new-arrivals
5708,842,2024-04-06,21,mobile,referral,/category/laptops
5709,842,2024-02-28,18,desktop,paid_search,/category/smartphones
5710,843,2024-03-08,16,desktop,social_media,/deals
5711,844,2024-04-07,11,desktop,organic_search,/home
5712,845,2024-03-19,7,desktop,email,/category/headphones
5713,845,2024-01-06,13,desktop,direct,/new-arrivals
5714,845,2024-05-29,21,mobile,organic_search,/deals
5715,845,2024-01-22,15,desktop,organic_search,/new-arrivals
5716,845,2024-03-25,9,mobile,organic_search,/deals
5717,845,2024-05-10,16,mobile,social_media,/category/smartphones
5718,845,2024-04-11,13,mobile,organic_search,/category/headphones
5719,845,2024-05-03,21,desktop,paid_search,/sale
5720,845,2024-03-10,8,desktop,organic_search,/new-arrivals
5721,846,2024-01-03,17,desktop,email,/deals
5722,846,2024-01-29,17,mobile,referral,/category/headphones
5723,846,2024-06-01,23,desktop,organic_search,/deals
5724,846,2024-04-04,15,desktop,organic_search,/category/smartphones
5725,846,2024-02-25,20,desktop,paid_search,/category/laptops
5726,846,2024-05-01,2,mobile,social_media,/category/laptops
5727,846,2024-01-01,7,mobile,organic_search,/deals
5728,846,2024-05-24,11,desktop,referral,/category/laptops
5729,847,2024-02-13,16,mobile,paid_search,/deals
5730,847,2024-01-27,13,mobile,social_media,/new-arrivals
5731,847,2024-06-15,9,tablet,social_media,/home
5732,847,2024-01-15,15,mobile,paid_search,/category/laptops
5733,847,2024-05-23,15,mobile,paid_search,/category/smartphones
5734,847,2024-05-03,14,mobile,organic_search,/sale
5735,848,2024-04-03,6,mobile,paid_search,/home
5736,848,2024-01-23,21,mobile,social_media,/new-arrivals
5737,848,2024-01-11,15,mobile,referral,/home
5738,848,2024-03-06,10,mobile,social_media,/sale
5739,848,2024-04-09,17,desktop,organic_search,/category/laptops
5740,848,2024-05-02,11,desktop,organic_search,/home
5741,848,2024-06-09,14,desktop,organic_search,/home
5742,849,2024-04-25,11,mobile,organic_search,/sale
5743,849,2024-04-02,20,tablet,paid_search,/category/headphones
5744,849,2024-06-27,23,tablet,social_media,/sale
5745,849,2024-06-26,8,mobile,social_media,/category/headphones
5746,849,2024-05-28,2,mobile,direct,/deals
5747,850,2024-05-28,9,mobile,paid_search,/category/laptops
5748,851,2024-03-07,15,tablet,paid_search,/sale
5749,851,2024-04-10,9,mobile,social_media,/deals
5750,851,2024-02-02,19,mobile,paid_search,/sale
5751,851,2024-03-14,12,mobile,email,/sale
5752,851,2024-04-14,16,desktop,social_media,/category/laptops
5753,851,2024-06-08,13,desktop,organic_search,/category/headphones
5754,852,2024-03-07,21,desktop,social_media,/sale
5755,852,2024-02-24,3,desktop,organic_search,/home
5756,852,2024-03-09,17,mobile,social_media,/sale
5757,852,2024-05-03,16,mobile,organic_search,/deals
5758,852,2024-02-04,16,mobile,social_media,/home
5759,852,2024-06-11,12,mobile,social_media,/category/laptops
5760,852,2024-01-15,1,mobile,email,/category/headphones
5761,852,2024-05-27,17,mobile,paid_search,/deals
5762,852,2024-05-27,19,desktop,email,/category/headphones
5763,852,2024-02-15,6,mobile,email,/category/smartphones
5764,852,2024-05-21,13,mobile,organic_search,/category/laptops
5765,852,2024-05-05,8,mobile,organic_search,/new-arrivals
5766,852,2024-04-19,16,mobile,social_media,/deals
5767,852,2024-01-23,18,desktop,organic_search,/deals
5768,852,2024-03-07,17,mobile,organic_search,/new-arrivals
5769,853,2024-04-17,11,mobile,organic_search,/new-arrivals
5770,853,2024-06-12,8,mobile,social_media,/category/headphones
5771,853,2024-05-17,19,desktop,direct,/home
5772,853,2024-01-26,11,tablet,organic_search,/deals
5773,853,2024-04-30,1,mobile,direct,/new-arrivals
5774,854,2024-02-15,15,mobile,referral,/category/smartphones
5775,855,2024-01-11,10,desktop,paid_search,/category/headphones
5776,855,2024-01-30,19,desktop,social_media,/category/laptops
5777,855,2024-05-19,8,mobile,referral,/category/headphones
5778,856,2024-01-28,13,mobile,organic_search,/sale
5779,856,2024-01-15,10,desktop,direct,/home
5780,856,2024-05-05,17,mobile,organic_search,/category/smartphones
5781,856,2024-03-03,15,mobile,paid_search,/category/headphones
5782,857,2024-05-20,18,desktop,direct,/category/headphones
5783,857,2024-01-05,13,desktop,paid_search,/category/headphones
5784,858,2024-04-23,0,desktop,organic_search,/deals
5785,858,2024-03-24,9,desktop,social_media,/new-arrivals
5786,858,2024-01-21,23,desktop,paid_search,/category/headphones
5787,858,2024-02-19,12,mobile,referral,/deals
5788,859,2024-02-08,16,desktop,organic_search,/category/headphones
5789,859,2024-05-27,21,mobile,social_media,/deals
5790,859,2024-06-14,1,mobile,direct,/sale
5791,859,2024-03-20,16,mobile,direct,/home
5792,859,2024-02-18,10,tablet,social_media,/sale
5793,860,2024-02-09,10,desktop,direct,/home
5794,860,2024-02-13,9,mobile,organic_search,/deals
5795,860,2024-03-27,19,mobile,organic_search,/category/laptops
5796,860,2024-03-28,12,tablet,direct,/sale
5797,860,2024-06-26,5,mobile,organic_search,/category/laptops
5798,860,2024-05-02,7,mobile,email,/category/laptops
